TimeStamp;2025-07-07 12-02-27;2025-07-07 12-02-45;2025-07-07 12-03-03;2025-07-07 12-03-22;2025-07-07 12-03-40;2025-07-07 12-03-58;2025-07-07 12-04-16;2025-07-07 12-04-34;2025-07-07 12-04-53;2025-07-07 12-05-11;2025-07-07 12-05-29;2025-07-07 12-05-47;2025-07-07 12-06-06;2025-07-07 12-06-24;2025-07-07 12-06-42;2025-07-07 12-07-00;2025-07-07 12-07-19;2025-07-07 12-07-37;2025-07-07 12-07-55;2025-07-07 12-08-13;2025-07-07 12-08-32;2025-07-07 12-08-50;2025-07-07 12-09-08;2025-07-07 12-09-26;2025-07-07 12-09-45;2025-07-07 12-10-03;2025-07-07 12-10-21;2025-07-07 12-10-39;2025-07-07 12-10-58;2025-07-07 12-11-16;2025-07-07 12-11-34;2025-07-07 12-11-52;2025-07-07 12-12-11;2025-07-07 12-12-29;2025-07-07 12-12-47;2025-07-07 12-13-05;2025-07-07 12-13-23;2025-07-07 12-13-42;2025-07-07 12-14-00;2025-07-07 12-14-17;2025-07-07 12-14-36;2025-07-07 12-14-54;2025-07-07 12-15-12;2025-07-07 12-15-30;2025-07-07 12-15-49;2025-07-07 12-16-07;2025-07-07 12-16-25;2025-07-07 12-16-43;2025-07-07 12-17-02;2025-07-07 12-17-20;2025-07-07 12-17-39;2025-07-07 12-17-58;2025-07-07 12-18-16;2025-07-07 12-18-34;2025-07-07 12-18-52;2025-07-07 12-19-11;2025-07-07 12-19-29;2025-07-07 12-19-47;2025-07-07 12-20-06;2025-07-07 12-20-24;2025-07-07 12-20-42;2025-07-07 12-21-00;2025-07-07 12-21-18;2025-07-07 12-21-37
0.110;0.003243;0.003574;0.003565;0.003332;0.003305;0.003431;0.003422;0.003968;0.003646;0.003610;0.003538;0.003673;0.003861;0.003296;0.003601;0.003314;0.003476;0.003350;0.003261;0.003494;0.003314;0.003502;0.003583;0.003547;0.003520;0.003314;0.003431;0.003556;0.003547;0.003458;0.003467;0.003368;0.003628;0.003511;0.003467;0.003888;0.003556;0.003440;0.003476;0.003341;0.003655;0.003619;0.003601;0.003234;0.003252;0.003422;0.003404;0.003440;0.003350;0.003386;0.003717;0.003717;0.003637;0.003673;0.003449;0.003843;0.003252;0.003529;0.003547;0.003592;0.003673;0.003906;0.003225;0.003377
0.120;0.003135;0.003413;0.003431;0.003216;0.003180;0.003287;0.003270;0.003744;0.003467;0.003449;0.003386;0.003511;0.003646;0.003180;0.003431;0.003198;0.003323;0.003216;0.003144;0.003341;0.003198;0.003332;0.003422;0.003386;0.003368;0.003198;0.003278;0.003386;0.003377;0.003305;0.003467;0.003234;0.003449;0.003341;0.003314;0.003664;0.003386;0.003287;0.003476;0.003207;0.003476;0.003440;0.003422;0.003126;0.003135;0.003278;0.003270;0.003287;0.003216;0.003252;0.003520;0.003529;0.003458;0.003502;0.003449;0.003628;0.003135;0.003529;0.003377;0.003422;0.003494;0.003691;0.003225;0.003234
0.130;0.003135;0.003278;0.003431;0.003117;0.003090;0.003171;0.003162;0.003547;0.003332;0.003296;0.003252;0.003359;0.003467;0.003090;0.003278;0.003099;0.003216;0.003117;0.003055;0.003341;0.003198;0.003216;0.003278;0.003270;0.003234;0.003099;0.003162;0.003252;0.003252;0.003180;0.003314;0.003234;0.003296;0.003341;0.003189;0.003485;0.003252;0.003171;0.003323;0.003108;0.003332;0.003287;0.003278;0.003046;0.003135;0.003162;0.003153;0.003171;0.003108;0.003144;0.003359;0.003529;0.003314;0.003350;0.003296;0.003458;0.003055;0.003368;0.003252;0.003287;0.003332;0.003520;0.003117;0.003144
0.140;0.003046;0.003162;0.003296;0.003117;0.003010;0.003081;0.003072;0.003386;0.003207;0.003180;0.003252;0.003234;0.003323;0.003010;0.003171;0.003019;0.003117;0.003037;0.002983;0.003216;0.003090;0.003108;0.003162;0.003162;0.003135;0.003019;0.003162;0.003135;0.003144;0.003081;0.003189;0.003126;0.003171;0.003216;0.003090;0.003332;0.003144;0.003072;0.003198;0.003028;0.003216;0.003171;0.003162;0.003046;0.003055;0.003162;0.003153;0.003081;0.003028;0.003144;0.003225;0.003368;0.003189;0.003225;0.003180;0.003458;0.002983;0.003243;0.003144;0.003171;0.003198;0.003359;0.003028;0.003055
0.150;0.002974;0.003081;0.003180;0.003046;0.002938;0.003081;0.002992;0.003261;0.003108;0.003099;0.003144;0.003135;0.003207;0.003010;0.003072;0.002947;0.003037;0.002956;0.002920;0.003126;0.003019;0.003108;0.003162;0.003072;0.003046;0.002947;0.003072;0.003055;0.003063;0.003010;0.003099;0.003037;0.003081;0.003108;0.003019;0.003332;0.003055;0.003001;0.003099;0.002956;0.003126;0.003072;0.003072;0.002974;0.002983;0.003081;0.003072;0.003010;0.002956;0.003055;0.003126;0.003243;0.003099;0.003126;0.003072;0.003314;0.002920;0.003135;0.003055;0.003081;0.003099;0.003234;0.002965;0.003055
0.160;0.002911;0.003010;0.003099;0.002956;0.002875;0.003001;0.002929;0.003153;0.003037;0.003099;0.003055;0.003135;0.003117;0.002938;0.003001;0.002884;0.002956;0.002902;0.002857;0.003046;0.002947;0.003037;0.003072;0.002992;0.002983;0.002884;0.003001;0.002974;0.002992;0.003010;0.003019;0.002965;0.003001;0.003028;0.002947;0.003216;0.002983;0.003001;0.003019;0.002893;0.003037;0.003001;0.002992;0.002911;0.002920;0.003001;0.003001;0.002938;0.002893;0.002983;0.003046;0.003144;0.003010;0.003037;0.003001;0.003198;0.002848;0.003046;0.002983;0.003010;0.003099;0.003135;0.002902;0.002974
0.170;0.002848;0.002938;0.003010;0.002902;0.002875;0.002938;0.002929;0.003063;0.002956;0.003019;0.002983;0.003055;0.003117;0.002884;0.002938;0.002813;0.002893;0.002822;0.002795;0.002965;0.002884;0.002956;0.003001;0.002929;0.002911;0.002813;0.002929;0.002902;0.002911;0.002938;0.002947;0.002911;0.002929;0.002956;0.002947;0.003117;0.002920;0.002938;0.002947;0.002822;0.002965;0.002929;0.002929;0.002831;0.002848;0.002929;0.002929;0.002875;0.002893;0.002920;0.002965;0.003055;0.002947;0.002965;0.002929;0.003099;0.002786;0.002974;0.002920;0.002938;0.003019;0.003055;0.002822;0.002911
0.180;0.002786;0.002875;0.002947;0.002822;0.002813;0.002875;0.002866;0.002992;0.002884;0.002956;0.002920;0.002974;0.003037;0.002813;0.002875;0.002750;0.002822;0.002768;0.002732;0.002893;0.002813;0.002893;0.002929;0.002857;0.002840;0.002750;0.002875;0.002831;0.002857;0.002875;0.002884;0.002848;0.002866;0.002884;0.002884;0.003037;0.002920;0.002875;0.002884;0.002768;0.002893;0.002866;0.002866;0.002786;0.002786;0.002866;0.002866;0.002875;0.002822;0.002857;0.002893;0.002983;0.002947;0.002893;0.002866;0.003028;0.002786;0.002902;0.002857;0.002875;0.002947;0.002983;0.002768;0.002840
0.190;0.002723;0.002813;0.002875;0.002777;0.002759;0.002813;0.002795;0.002920;0.002813;0.002884;0.002848;0.002911;0.002956;0.002750;0.002813;0.002687;0.002759;0.002705;0.002660;0.002822;0.002750;0.002822;0.002866;0.002786;0.002777;0.002750;0.002804;0.002777;0.002857;0.002813;0.002813;0.002786;0.002813;0.002822;0.002813;0.002956;0.002848;0.002813;0.002822;0.002696;0.002822;0.002795;0.002795;0.002714;0.002723;0.002804;0.002804;0.002813;0.002768;0.002786;0.002822;0.002920;0.002884;0.002893;0.002804;0.002947;0.002723;0.002840;0.002786;0.002813;0.002884;0.002911;0.002705;0.002786
0.200;0.002660;0.002813;0.002804;0.002705;0.002687;0.002741;0.002732;0.002831;0.002750;0.002822;0.002786;0.002822;0.002884;0.002678;0.002741;0.002687;0.002759;0.002705;0.002660;0.002768;0.002678;0.002768;0.002795;0.002714;0.002705;0.002687;0.002750;0.002714;0.002795;0.002750;0.002750;0.002714;0.002750;0.002768;0.002759;0.002902;0.002786;0.002750;0.002759;0.002633;0.002759;0.002732;0.002795;0.002651;0.002660;0.002732;0.002732;0.002750;0.002696;0.002723;0.002768;0.002840;0.002813;0.002822;0.002741;0.002884;0.002651;0.002777;0.002786;0.002813;0.002813;0.002822;0.002651;0.002714
0.210;0.002589;0.002750;0.002732;0.002642;0.002616;0.002678;0.002669;0.002831;0.002750;0.002759;0.002723;0.002768;0.002813;0.002607;0.002741;0.002624;0.002687;0.002642;0.002607;0.002696;0.002607;0.002696;0.002732;0.002642;0.002642;0.002616;0.002678;0.002660;0.002723;0.002678;0.002687;0.002660;0.002678;0.002696;0.002687;0.002822;0.002723;0.002687;0.002687;0.002544;0.002687;0.002669;0.002741;0.002571;0.002580;0.002669;0.002660;0.002687;0.002642;0.002660;0.002705;0.002777;0.002750;0.002759;0.002669;0.002813;0.002589;0.002705;0.002723;0.002741;0.002750;0.002822;0.002562;0.002651
0.220;0.002508;0.002669;0.002660;0.002544;0.002544;0.002607;0.002598;0.002777;0.002687;0.002687;0.002660;0.002696;0.002750;0.002526;0.002669;0.002544;0.002616;0.002544;0.002526;0.002624;0.002526;0.002633;0.002669;0.002642;0.002642;0.002535;0.002616;0.002660;0.002660;0.002616;0.002624;0.002580;0.002678;0.002633;0.002624;0.002759;0.002660;0.002616;0.002616;0.002544;0.002687;0.002669;0.002669;0.002490;0.002499;0.002598;0.002598;0.002616;0.002544;0.002589;0.002705;0.002705;0.002678;0.002696;0.002607;0.002741;0.002499;0.002642;0.002660;0.002669;0.002687;0.002768;0.002490;0.002580
0.230;0.002365;0.002607;0.002660;0.002481;0.002463;0.002535;0.002526;0.002714;0.002607;0.002616;0.002589;0.002624;0.002678;0.002445;0.002607;0.002463;0.002535;0.002481;0.002436;0.002535;0.002445;0.002544;0.002598;0.002544;0.002553;0.002454;0.002535;0.002589;0.002589;0.002535;0.002624;0.002580;0.002616;0.002544;0.002535;0.002687;0.002580;0.002544;0.002616;0.002481;0.002616;0.002598;0.002607;0.002257;0.002257;0.002508;0.002517;0.002535;0.002490;0.002508;0.002642;0.002642;0.002616;0.002624;0.002607;0.002669;0.002257;0.002642;0.002580;0.002607;0.002616;0.002696;0.002490;0.002499
0.240;0.002257;0.002526;0.002580;0.002257;0.002257;0.002445;0.002427;0.002651;0.002535;0.002535;0.002499;0.002544;0.002607;0.002257;0.002526;0.002257;0.002454;0.002257;0.002257;0.002535;0.002445;0.002472;0.002517;0.002481;0.002481;0.002257;0.002454;0.002508;0.002508;0.002454;0.002544;0.002499;0.002535;0.002544;0.002454;0.002616;0.002499;0.002463;0.002544;0.002257;0.002535;0.002526;0.002526;0.002257;0.002257;0.002347;0.002392;0.002454;0.002257;0.002275;0.002553;0.002642;0.002535;0.002544;0.002526;0.002607;0.002257;0.002544;0.002490;0.002517;0.002544;0.002624;0.002257;0.002257
0.250;0.002257;0.002445;0.002499;0.002257;0.002257;0.002257;0.002257;0.002562;0.002436;0.002445;0.002499;0.002463;0.002526;0.002248;0.002436;0.002257;0.002257;0.002257;0.002248;0.002463;0.002257;0.002257;0.002436;0.002257;0.002257;0.002257;0.002454;0.002293;0.002257;0.002257;0.002463;0.002275;0.002454;0.002472;0.002257;0.002535;0.002338;0.002257;0.002463;0.002257;0.002454;0.002436;0.002436;0.002257;0.002257;0.002347;0.002392;0.002257;0.002257;0.002275;0.002490;0.002544;0.002463;0.002454;0.002445;0.002607;0.002230;0.002490;0.002257;0.002436;0.002463;0.002544;0.002257;0.002257
0.260;0.002248;0.002257;0.002257;0.002257;0.002177;0.002257;0.002248;0.002490;0.002257;0.002257;0.002257;0.002257;0.002436;0.002248;0.002257;0.002177;0.002257;0.002203;0.002159;0.002257;0.002257;0.002257;0.002436;0.002257;0.002257;0.002177;0.002257;0.002257;0.002257;0.002257;0.002257;0.002257;0.002257;0.002257;0.002257;0.002535;0.002257;0.002257;0.002257;0.002203;0.002257;0.002257;0.002257;0.002212;0.002230;0.002257;0.002257;0.002257;0.002221;0.002257;0.002257;0.002472;0.002257;0.002257;0.002257;0.002517;0.002141;0.002257;0.002257;0.002257;0.002257;0.002463;0.002212;0.002257
0.270;0.002141;0.002248;0.002257;0.002194;0.002078;0.002257;0.002159;0.002257;0.002248;0.002257;0.002257;0.002257;0.002257;0.002159;0.002248;0.002078;0.002168;0.002096;0.002060;0.002257;0.002159;0.002257;0.002257;0.002194;0.002194;0.002078;0.002257;0.002230;0.002221;0.002257;0.002257;0.002221;0.002257;0.002257;0.002177;0.002454;0.002230;0.002257;0.002257;0.002096;0.002257;0.002257;0.002257;0.002105;0.002123;0.002230;0.002239;0.002168;0.002114;0.002230;0.002257;0.002257;0.002257;0.002257;0.002257;0.002436;0.002033;0.002257;0.002212;0.002248;0.002257;0.002257;0.002114;0.002221
0.280;0.002042;0.002150;0.002212;0.002096;0.002078;0.002159;0.002159;0.002257;0.002168;0.002248;0.002230;0.002257;0.002257;0.002051;0.002159;0.001970;0.002069;0.001997;0.001953;0.002168;0.002060;0.002194;0.002248;0.002096;0.002096;0.001970;0.002168;0.002141;0.002123;0.002168;0.002177;0.002123;0.002177;0.002212;0.002177;0.002257;0.002123;0.002177;0.002185;0.001997;0.002159;0.002168;0.002159;0.002015;0.002024;0.002141;0.002141;0.002069;0.002114;0.002123;0.002212;0.002257;0.002177;0.002168;0.002177;0.002257;0.001926;0.002203;0.002114;0.002141;0.002257;0.002257;0.002006;0.002123
0.290;0.001935;0.002042;0.002105;0.001988;0.001970;0.002060;0.002051;0.002203;0.002060;0.002150;0.002123;0.002177;0.002248;0.001944;0.002051;0.001863;0.001962;0.001899;0.001836;0.002069;0.001962;0.002087;0.002150;0.001997;0.001997;0.001872;0.002069;0.002033;0.002123;0.002078;0.002078;0.002024;0.002069;0.002105;0.002069;0.002257;0.002123;0.002078;0.002087;0.001890;0.002060;0.002060;0.002051;0.001917;0.001917;0.002033;0.002033;0.002069;0.002015;0.002024;0.002114;0.002185;0.002177;0.002069;0.002069;0.002239;0.001926;0.002105;0.002006;0.002042;0.002185;0.002185;0.001908;0.002015
0.300;0.001827;0.001944;0.002015;0.001890;0.001872;0.001953;0.001944;0.002105;0.001962;0.002042;0.002024;0.002078;0.002150;0.001845;0.001953;0.001764;0.001872;0.001791;0.001747;0.001962;0.001863;0.001979;0.002042;0.001908;0.001890;0.001872;0.001962;0.001935;0.002015;0.001979;0.001970;0.001926;0.001970;0.002006;0.001970;0.002159;0.002024;0.001970;0.001979;0.001782;0.001962;0.001962;0.001944;0.001809;0.001809;0.001926;0.001935;0.001962;0.001917;0.001917;0.002015;0.002087;0.002069;0.002069;0.001962;0.002150;0.001818;0.002006;0.001908;0.001953;0.002087;0.002078;0.001800;0.001908
0.310;0.001729;0.001944;0.001917;0.001782;0.001773;0.001854;0.001845;0.002006;0.001854;0.001944;0.001926;0.001970;0.002042;0.001747;0.001845;0.001764;0.001872;0.001791;0.001747;0.001854;0.001764;0.001881;0.001944;0.001800;0.001782;0.001773;0.001863;0.001818;0.001917;0.001872;0.001872;0.001818;0.001863;0.001899;0.001863;0.002060;0.001917;0.001863;0.001872;0.001693;0.001863;0.001854;0.001944;0.001711;0.001711;0.001827;0.001827;0.001854;0.001809;0.001809;0.001908;0.001979;0.001970;0.001970;0.001863;0.002042;0.001729;0.001899;0.001908;0.001953;0.001979;0.001979;0.001711;0.001818
0.320;0.001621;0.001854;0.001809;0.001684;0.001666;0.001755;0.001755;0.002006;0.001854;0.001836;0.001818;0.001872;0.001944;0.001648;0.001755;0.001666;0.001764;0.001684;0.001639;0.001755;0.001666;0.001782;0.001827;0.001702;0.001684;0.001666;0.001764;0.001729;0.001818;0.001773;0.001773;0.001720;0.001764;0.001791;0.001764;0.001962;0.001818;0.001764;0.001773;0.001585;0.001764;0.001755;0.001836;0.001603;0.001603;0.001738;0.001738;0.001773;0.001720;0.001720;0.001809;0.001881;0.001863;0.001863;0.001764;0.001935;0.001621;0.001800;0.001800;0.001836;0.001881;0.001872;0.001612;0.001720
0.330;0.001523;0.001747;0.001711;0.001576;0.001567;0.001648;0.001648;0.001899;0.001755;0.001738;0.001720;0.001773;0.001845;0.001540;0.001755;0.001558;0.001666;0.001585;0.001540;0.001657;0.001558;0.001684;0.001747;0.001702;0.001684;0.001567;0.001657;0.001621;0.001711;0.001666;0.001666;0.001621;0.001764;0.001693;0.001675;0.001854;0.001711;0.001657;0.001675;0.001585;0.001764;0.001755;0.001747;0.001505;0.001505;0.001630;0.001639;0.001666;0.001612;0.001612;0.001809;0.001773;0.001764;0.001764;0.001657;0.001836;0.001514;0.001702;0.001702;0.001747;0.001773;0.001872;0.001514;0.001612
0.340;0.001406;0.001648;0.001711;0.001478;0.001460;0.001549;0.001540;0.001800;0.001657;0.001639;0.001621;0.001675;0.001747;0.001451;0.001648;0.001460;0.001567;0.001478;0.001424;0.001549;0.001460;0.001576;0.001639;0.001603;0.001603;0.001460;0.001549;0.001621;0.001612;0.001567;0.001666;0.001621;0.001666;0.001594;0.001567;0.001755;0.001612;0.001558;0.001675;0.001478;0.001666;0.001648;0.001648;0.001397;0.001505;0.001531;0.001540;0.001558;0.001514;0.001514;0.001720;0.001675;0.001657;0.001666;0.001657;0.001738;0.001406;0.001702;0.001594;0.001648;0.001675;0.001773;0.001514;0.001514
0.350;0.001406;0.001540;0.001612;0.001388;0.001361;0.001442;0.001442;0.001702;0.001549;0.001531;0.001514;0.001567;0.001639;0.001352;0.001540;0.001361;0.001460;0.001388;0.001343;0.001549;0.001460;0.001478;0.001531;0.001505;0.001487;0.001361;0.001460;0.001523;0.001505;0.001469;0.001567;0.001523;0.001558;0.001594;0.001469;0.001648;0.001505;0.001451;0.001567;0.001388;0.001567;0.001549;0.001540;0.001397;0.001397;0.001415;0.001406;0.001460;0.001406;0.001406;0.001603;0.001675;0.001558;0.001558;0.001558;0.001630;0.001316;0.001603;0.001505;0.001540;0.001567;0.001684;0.001406;0.001406
0.360;0.001325;0.001424;0.001514;0.001388;0.001263;0.001343;0.001343;0.001594;0.001451;0.001442;0.001514;0.001469;0.001540;0.001352;0.001433;0.001263;0.001361;0.001290;0.001245;0.001451;0.001361;0.001379;0.001415;0.001397;0.001388;0.001263;0.001361;0.001406;0.001406;0.001370;0.001460;0.001406;0.001460;0.001496;0.001370;0.001549;0.001406;0.001361;0.001469;0.001290;0.001469;0.001451;0.001433;0.001308;0.001299;0.001415;0.001406;0.001361;0.001316;0.001406;0.001505;0.001576;0.001460;0.001460;0.001460;0.001630;0.001227;0.001505;0.001397;0.001415;0.001469;0.001567;0.001316;0.001316
0.370;0.001236;0.001343;0.001406;0.001290;0.001155;0.001343;0.001254;0.001496;0.001352;0.001352;0.001406;0.001361;0.001424;0.001254;0.001343;0.001173;0.001263;0.001191;0.001119;0.001352;0.001263;0.001379;0.001415;0.001308;0.001299;0.001155;0.001361;0.001325;0.001325;0.001370;0.001370;0.001334;0.001370;0.001388;0.001263;0.001549;0.001308;0.001263;0.001370;0.001191;0.001370;0.001352;0.001343;0.001209;0.001209;0.001343;0.001334;0.001272;0.001227;0.001316;0.001406;0.001487;0.001352;0.001361;0.001361;0.001531;0.001119;0.001397;0.001308;0.001334;0.001370;0.001469;0.001227;0.001316
0.380;0.001119;0.001245;0.001316;0.001191;0.001084;0.001254;0.001119;0.001397;0.001254;0.001352;0.001316;0.001361;0.001343;0.001137;0.001254;0.001092;0.001164;0.001110;0.001075;0.001263;0.001137;0.001272;0.001334;0.001209;0.001200;0.001084;0.001263;0.001236;0.001227;0.001272;0.001263;0.001236;0.001263;0.001299;0.001173;0.001451;0.001218;0.001263;0.001272;0.001101;0.001272;0.001254;0.001254;0.001110;0.001110;0.001245;0.001236;0.001173;0.001119;0.001227;0.001316;0.001388;0.001263;0.001263;0.001263;0.001442;0.001048;0.001308;0.001218;0.001245;0.001370;0.001370;0.001119;0.001218
